f1_mean,f1_std,f1_max,f1_min,f1_ptp,f1_rms,f1_max_rocof,f1_nadir_time,f1_rms_ratio,f2_mean,f2_std,f2_max,f2_min,f2_ptp,f2_rms,f2_max_rocof,f2_nadir_time,f2_rms_ratio,ptie_mean,ptie_std,ptie_max,ptie_min,ptie_ptp,ptie_rms,ptie_max_rocof,ptie_nadir_time,ptie_rms_ratio,H1,H2
4.0816837554302765e-07,0.00016937633336056024,0.0008928106399253011,-0.0008216137648560107,0.0017144244629889727,0.00016936741303652525,10060.974609375,20.89,0.13811260983211282,5.301786245581752e-07,0.00013849546667188406,0.000727722595911473,-0.0007170876488089561,0.00144481030292809,0.00013848878734279424,10021.2109375,22.15,0.10383736474247182,4.807023287867196e-06,0.0017856851918622851,0.009635078720748425,-0.008778225630521774,0.018413305282592773,0.001785592408850789,10394.697265625,21.5,0.05735887176129169,3.345712661743164,5.611554145812988
9.126434008521755e-08,0.00016020711336750537,0.000818806525785476,-0.0008484852151013911,0.001667291740886867,0.00016019823669921607,10009.5615234375,20.93,0.12144819434257237,2.0415083668012812e-07,0.0001396554143866524,0.0007334484835155308,-0.0007172288605943322,0.001450677402317524,0.0001396478182869032,19976.236328125,22.18,0.0519348757170849,5.698425411537755e-06,0.0017207140335813165,0.009175701066851616,-0.008478174917399883,0.017653875052928925,0.0017206278862431645,11486.830078125,21.53,0.06363770462417573,3.6428945064544678,5.349492073059082
-1.809790433071612e-07,0.00014994370576459914,0.0007203803979791701,-0.0007411794504150748,0.0014615599066019058,0.00014993548393249512,10018.8076171875,21.1,0.09531423010309739,1.613949649481583e-07,0.00013516427134163678,0.0007049153209663928,-0.0007553142495453358,0.0014602295123040676,0.0001351568498648703,10067.919921875,22.05,0.15553097559675277,5.5243253882508725e-06,0.0014925447758287191,0.007041394244879484,-0.006581684108823538,0.013623078353703022,0.0014924720162525773,12446.912109375,21.6,0.11967985384346977,4.834282875061035,3.1353423595428467
2.1640271086198481e-07,0.00016511770081706345,0.0007938795606605709,-0.0008325342205353081,0.001626413781195879,0.00016510867862962186,10009.5751953125,20.9,0.10787700913963989,3.2799343330225383e-07,0.0001318443100899458,0.0006229790742509067,-0.0006433352828025818,0.0012663144152611494,0.0001318373833782971,10010.6513671875,22.32,0.06553475968937157,7.040788659651298e-06,0.0017706179060041904,0.009299670346081257,-0.008781298995018005,0.018080968409776688,0.001770533504895866,10237.9541015625,21.59,0.07125430173951344,3.506814479827881,7.063431262969971
1.0539910988427437e-07,0.00014583489974029362,0.0006656412151642144,-0.0006388462497852743,0.0013044874649494886,0.0001458268379792571,10035.810546875,21.23,0.06904989790294076,6.041764066821997e-08,0.0001389632379868999,0.0006409696070477366,-0.0006324927089735866,0.0012734623160213232,0.00013895552547182888,10010.5068359375,22.58,0.061413239056005826,6.77570187690435e-06,0.001670274999924004,0.008328428491950035,-0.007707112934440374,0.016035541892051697,0.0016701959539204836,10002.8427734375,21.88,0.0659590387447167,5.643444538116455,6.197778224945068
2.0538649891932437e-07,0.00015106378123164177,0.0005869122687727213,-0.0005984621238894761,0.0011853743344545364,0.00015105553029570729,10039.78515625,21.47,0.0643143151386991,3.3543250310685835e-07,0.0001380757021252066,0.0006148784304969013,-0.0006431101355701685,0.0012579886242747307,0.00013806844071950763,10124.43359375,22.55,0.08501202419089829,2.9047560019535013e-06,0.0015677902847528458,0.007078270427882671,-0.006548667326569557,0.013626937754452229,0.0015677058836445212,10063.6982421875,21.99,0.0951773072240911,7.29806661605835,4.68928337097168
-9.136601697434799e-09,0.00018356779764872044,0.0009603220969438553,-0.0009011176298372447,0.001861439784988761,0.0001835576113080606,10003.3251953125,20.85,0.19272631335168214,2.6108801876034704e-07,0.0001315945846727118,0.0006705962587147951,-0.0006370528717525303,0.0013076490722596645,0.00013158752699382603,10005.3525390625,22.19,0.061185570101848406,7.867693057050928e-06,0.001832330017350614,0.010554631240665913,-0.00921910535544157,0.019773736596107483,0.0018322451505810022,10016.935546875,21.5,0.10633474250172784,3.1397922039031982,7.150965690612793
3.302624520529207e-07,0.0001484312815591693,0.0007666691672056913,-0.0007686528842896223,0.0015353220514953136,0.00014842339442111552,10071.9677734375,21.08,0.1338436351444814,1.693164790594892e-07,0.0001365577190881595,0.0007199523388408124,-0.0007391906110569835,0.001459142891690135,0.00013655025395564735,10492.46484375,22.01,0.11337046581183932,7.629755600646604e-06,0.0015291094314306974,0.007330773863941431,-0.00720359617844224,0.01453437004238367,0.0015290435403585434,10078.740234375,21.57,0.1209434500184729,4.167703151702881,3.6558263301849365
1.7012848729791585e-07,0.00014757548342458904,0.0005497564561665058,-0.0005574074457399547,0.0011071639601141214,0.00014756737800780684,10081.8212890625,21.5,0.07524720209589328,1.0353303281362969e-07,0.00013684081204701215,0.0005858006188645959,-0.000586265348829329,0.001172065967693925,0.0001368332450510934,10076.02734375,22.7,0.0640671968668242,7.895634553278796e-06,0.0015539536252617836,0.006955449003726244,-0.006512798368930817,0.013468246906995773,0.001553887384943664,10002.9873046875,22.08,0.0688913284087832,7.965796947479248,5.456440448760986
-1.1379450626236576e-07,0.00014642895257566124,0.000565117341466248,-0.0005650993552990258,0.0011302167549729347,0.0001464208762627095,10014.9951171875,21.47,0.0745105764868854,3.8948655856074765e-08,0.00014108538744039834,0.0005873446352779865,-0.0005973108927719295,0.001184655586257577,0.00014107755851000547,10174.7724609375,22.85,0.06454943370261758,6.273177859839052e-06,0.0016569370636716485,0.007879627868533134,-0.007280856836587191,0.015160484239459038,0.0016568569699302316,10074.25390625,22.13,0.05952746147776143,7.277956008911133,6.808692932128906
2.3069624432991986e-07,0.00015367403102573007,0.0008438165532425046,-0.0007637651870027184,0.001607581740245223,0.00015366566367447376,10032.36328125,20.99,0.08395336575488602,1.6633900656870537e-07,0.00013894269068259746,0.0007716641994193196,-0.0007148489239625633,0.001486513065174222,0.0001389350654790178,10178.6572265625,22.12,0.06096043375138421,6.5872409322764724e-06,0.0016531349392607808,0.008825866505503654,-0.007971815764904022,0.016797682270407677,0.0016530562425032258,10004.9130859375,21.56,0.057076393810196906,3.742072105407715,4.655923366546631
-1.1615751915883266e-08,0.00015524416812695563,0.0006411896320059896,-0.0006254945765249431,0.0012666841503232718,0.00015523555339314044,10022.7275390625,21.36,0.07256657328710517,1.6958726689608739e-07,0.00013233405479695648,0.0006419781711883843,-0.0006112418486736715,0.0012532200198620558,0.00013232682249508798,10079.7763671875,22.18,0.16148285068675527,8.175752554961946e-06,0.0015314662596210837,0.006403245497494936,-0.005480651743710041,0.011883897706866264,0.0015314029296860099,10026.6650390625,21.82,0.11308811382813137,6.598736763000488,3.1519722938537598
-5.43529772301099e-08,0.000162446332979016,0.0008164508617483079,-0.0007850758847780526,0.0016015267465263605,0.00016243732534348965,10111.1826171875,20.98,0.12385105740329669,5.690066640084979e-09,0.00014449615264311433,0.0007578398217447102,-0.0007242399733513594,0.0014820797368884087,0.0001444881345378235,10024.072265625,22.19,0.14707714504601482,3.4929357752844226e-06,0.0017264550551772118,0.009179340675473213,-0.008244413882493973,0.017423754557967186,0.001726362737827003,10008.0322265625,21.59,0.0661236364056579,3.7702219486236572,5.360899925231934
2.6057651325572806e-07,0.00016943481750786304,0.0008583600865676999,-0.0008633146644569933,0.0017216748092323542,0.0001694256061455235,10208.361328125,20.85,0.1184307272634311,2.6557964361018094e-07,0.00013952332665212452,0.0007753032841719687,-0.0007074174354784191,0.0014827207196503878,0.00013951583241578192,10323.8974609375,22.07,0.05860495918003729,5.019696345698321e-06,0.0017534313956275582,0.009163103066384792,-0.008598791435360909,0.017761893570423126,0.0017533412901684642,10046.4228515625,21.45,0.06241284506239648,3.2107431888580322,5.265045642852783
3.2208737366090645e-07,0.00015605438966304064,0.0007425433141179383,-0.0007339663570746779,0.0014765097294002771,0.00015604606596753,10453.3681640625,21.12,0.10882196336249077,5.183127314012381e-07,0.00013904902152717113,0.0006241849041543901,-0.0006606921087950468,0.0012848770711570978,0.00013904225488658994,10031.638671875,22.55,0.06850279091608821,4.3312534216966014e-06,0.001784097054041922,0.009091376326978207,-0.008654993958771229,0.017746370285749435,0.0017840032232925296,10553.04296875,21.78,0.09494914706815284,4.664844989776611,6.997344017028809
2.1983564124639088e-07,0.00015089905355125666,0.0006224747048690915,-0.0006191656575538218,0.0012416404206305742,0.00015089083171915263,10003.1962890625,21.32,0.06257345105855255,1.922460199921261e-07,0.00013689722982235253,0.0006704417755827308,-0.0006748932646587491,0.0013453350402414799,0.00013688976468984038,10003.580078125,22.33,0.10068821992055138,5.166266419109888e-06,0.001533537870272994,0.006902351509779692,-0.006383269093930721,0.013285620138049126,0.0015334615018218756,10000.8671875,21.82,0.08089207303676231,6.403933525085449,3.8774971961975098
4.858844704358489e-07,0.00016343462630175054,0.0008141265134327114,-0.0008983950829133391,0.0017125215381383896,0.00016342627350240946,10008.0556640625,20.91,0.13970556589861355,2.0536192835152178e-07,0.00013536236656364053,0.0007381683099083602,-0.0007350158412009478,0.001473184209316969,0.00013535500329453498,10093.841796875,22.03,0.06901465895379846,5.657267593051074e-06,0.0017246872885152698,0.008983148261904716,-0.008847009390592575,0.01783015765249729,0.0017246006755158305,10016.1669921875,21.45,0.08353048014838593,3.09224796295166,5.0147705078125
2.205586469017362e-07,0.00015278883802238852,0.0006953783449716866,-0.0006932701217010617,0.0013886485248804092,0.00015278049977496266,10131.681640625,21.12,0.10075988043199548,2.6040726197607e-07,0.0001336763089057058,0.0005894696223549545,-0.000609696377068758,0.0011991660576313734,0.00013366914936341345,10021.9951171875,22.63,0.059099201458277524,5.161300578038208e-06,0.0017910273745656013,0.009055119939148426,-0.008520915172994137,0.017576035112142563,0.0017909352900460362,10224.0771484375,21.8,0.05404732640525848,4.873512268066406,7.677865028381348
-2.794259614802286e-07,0.00014915684005245566,0.0005850943853147328,-0.0006112416158430278,0.0011963360011577606,0.00014914882194716483,10007.40625,21.35,0.09881482774374462,1.0165434360942527e-07,0.00014423597895074636,0.000589297735132277,-0.0006213882588781416,0.0012106860522180796,0.00014422798994928598,10071.064453125,22.81,0.07124063716871373,1.0805943020386621e-05,0.0016850362299010158,0.007923897355794907,-0.007634546607732773,0.01555844396352768,0.0016849774401634932,10014.369140625,22.06,0.08030724215972108,6.957577228546143,6.972116947174072
