f1_mean,f1_std,f1_max,f1_min,f1_ptp,f1_rms,f1_max_rocof,f1_nadir_time,f1_rms_ratio,f2_mean,f2_std,f2_max,f2_min,f2_ptp,f2_rms,f2_max_rocof,f2_nadir_time,f2_rms_ratio,ptie_mean,ptie_std,ptie_max,ptie_min,ptie_ptp,ptie_rms,ptie_max_rocof,ptie_nadir_time,ptie_rms_ratio,H1,H2
5.017591320211068e-06,0.00023882872483227402,0.000927286921069026,-0.0007853085407987237,0.0017125954618677497,0.0002388681605225429,10000.1357421875,22.16,0.42037313449384023,1.4312165603769245e-06,0.00016622220573481172,0.0006014758837409317,-0.00047141368850134313,0.0010728895431384444,0.00016621913528069854,10000.1875,22.87,0.6593353082773444,5.0051039579557255e-05,0.006820972543209791,0.02124098129570484,-0.01500308234244585,0.03624406456947327,0.006820776965469122,10000.080078125,23.97,0.7721497728703466,7.7128777503967285,7.58687686920166
3.5277817005407996e-06,0.00025917819584719837,0.0011121580610051751,-0.0010348981013521552,0.0021470561623573303,0.0002591878001112491,10001.396484375,21.54,0.3163230130321711,7.296757758012973e-07,0.00016340029833372682,0.0007043355726636946,-0.0006036172853782773,0.0013079529162496328,0.0001633928477531299,10002.9599609375,22.33,0.5789662648505944,2.4419548935838975e-05,0.0064825816079974174,0.021474935114383698,-0.015299624763429165,0.03677456080913544,0.006482267286628485,10000.068359375,22.87,0.7313562800981213,4.423457622528076,5.8224029541015625
3.4050472095259465e-06,0.00031020367168821394,0.0013340404257178307,-0.001180458115413785,0.0025144985411316156,0.0003102051268797368,10004.2529296875,21.43,0.2660614616860529,3.99687991148312e-07,0.00017786325770430267,0.0008030319586396217,-0.0005882648983970284,0.0013912968570366502,0.0001778538280632347,10005.9287109375,21.72,0.5754438239636304,1.9156987036694773e-05,0.0065660071559250355,0.02435167133808136,-0.01793723925948143,0.04228891059756279,0.006565670482814312,10000.173828125,22.81,0.7202238290007825,3.627425193786621,3.2631890773773193
3.893248504027724e-06,0.0002720406628213823,0.0012884013121947646,-0.0010960224317386746,0.0023844237439334393,0.00027205341029912233,10000.5126953125,21.33,0.318401892528025,9.523582207293657e-07,0.00016895616136025637,0.0007893428555689752,-0.0006520769675262272,0.0014414198230952024,0.0001689494529273361,10032.76171875,22.24,0.5814549614381969,2.7845322620123625e-05,0.006432469002902508,0.021842168644070625,-0.015414460562169552,0.0372566282749176,0.006432172376662493,10000.0830078125,22.39,0.7631331325447365,3.5853867530822754,6.175412654876709
3.961824859288754e-06,0.0002580625005066395,0.0011264189379289746,-0.0010231612250208855,0.0021495800465345383,0.0002580785658210516,10002.4873046875,21.64,0.3234452736447862,9.060375987246516e-07,0.00016382841567974538,0.0007074421737343073,-0.0005732590216211975,0.0012807012535631657,0.00016382182366214693,10000.22265625,22.41,0.5989684212670735,3.310287866042927e-05,0.006528372876346111,0.0212724506855011,-0.015796752646565437,0.03706920146942139,0.006528094410896301,10000.0634765625,22.96,0.7449446847264172,4.7611002922058105,5.982940673828125
4.5568767745862715e-06,0.00025185997947119176,0.001035369816236198,-0.0008676719735376537,0.0019030417315661907,0.00025188722065649927,10000.0322265625,21.96,0.3618312868362938,1.1407827287257533e-06,0.0001665919116931036,0.0006382369319908321,-0.0004852205456700176,0.0011234574485570192,0.0001665865711402148,10008.150390625,22.83,0.6284511302847564,4.501440344029106e-05,0.006811931729316711,0.022054636850953102,-0.015796592459082603,0.037851229310035706,0.006811702158302069,10000.0625,23.78,0.7520277306577999,6.747848033905029,6.3158698081970215
4.529053057922283e-06,0.00026187283219769597,0.0010731739457696676,-0.0009921473683789372,0.0020653214305639267,0.00026189745403826237,10000.822265625,21.64,0.3568659003590036,1.0981291325151687e-06,0.00016508583212271333,0.0006526056095026433,-0.0005620389129035175,0.0012146445224061608,0.00016508030239492655,13329.158203125,22.12,0.6528974491667332,3.720541644725017e-05,0.006634957157075405,0.022095493972301483,-0.016478125005960464,0.03857361897826195,0.006634692661464214,10000.0888671875,23.29,0.7573772044584265,4.759105682373047,5.086367130279541
3.898563591064885e-06,0.0002596399572212249,0.0011463438859209418,-0.0010602687252685428,0.0022066126111894846,0.00025965480017475784,10001.16796875,21.51,0.3269198092203169,8.553183192816505e-07,0.00016606153803877532,0.000727466365788132,-0.0006278632208704948,0.0013553295284509659,0.00016605450946372002,10000.001953125,22.33,0.5802403195585414,2.860847052943427e-05,0.006516570225358009,0.02134404517710209,-0.015462883748114109,0.03680692985653877,0.0065162708051502705,9999.966796875,22.66,0.7620502162721917,4.295717716217041,6.443429470062256
3.7055758639326086e-06,0.0002636336430441588,0.0010967965936288238,-0.0010398009326308966,0.0021365974098443985,0.00026364505174569786,10003.2998046875,21.63,0.314159747469811,6.76350282446947e-07,0.000163811186212115,0.0006660469807684422,-0.0005863149999640882,0.0012523620389401913,0.00016380348824895918,10009.0556640625,22.24,0.5739908817332486,2.174683686462231e-05,0.006532188039273024,0.02166115678846836,-0.016249841079115868,0.03791099786758423,0.006531861145049334,10000.05078125,23.06,0.7269167807166886,4.500061511993408,5.438965320587158
4.421447556524072e-06,0.0002482881536707282,0.0009905342012643814,-0.0008157082484103739,0.0018062423914670944,0.0002483137068338692,10000.05078125,22.11,0.3819526687233864,1.4146721696306486e-06,0.0001662937575019896,0.0006421193829737604,-0.00046532414853572845,0.0011074435897171497,0.0001662905269768089,10000.0966796875,22.71,0.6606803101325408,4.4965414417674765e-05,0.006825822871178389,0.0218837670981884,-0.015778955072164536,0.037662722170352936,0.006825591437518597,10000.052734375,23.91,0.7614100025076606,7.338906764984131,6.280152797698975
4.711577275884338e-06,0.0002536882529966533,0.0009809463517740369,-0.0008252839324995875,0.0018062302842736244,0.00025371790979988873,10003.6513671875,22.36,0.3881777229194003,1.4495052482743631e-06,0.00016621440590824932,0.0005841903039254248,-0.0004191937332507223,0.0010033840080723166,0.00016621149552520365,10000.119140625,22.77,0.6623196961624666,5.33711863681674e-05,0.00694439560174942,0.022738942876458168,-0.016213683411478996,0.038952626287937164,0.006944214925169945,10000.0859375,23.99,0.74220479463007,7.9783830642700195,4.159529685974121
4.427985004440416e-06,0.0002474812208674848,0.0009819495026022196,-0.0008398063364438713,0.0018217558972537518,0.0002475070650689304,10000.0810546875,22.02,0.38083182901058416,1.1185279618075583e-06,0.00016770433285273612,0.0006282518152147532,-0.0004967125132679939,0.001124964328482747,0.00016769874491728842,10000.13671875,22.79,0.6263657275197481,4.113444083486684e-05,0.00686259102076292,0.021651968359947205,-0.015609189867973328,0.03726115822792053,0.006862332578748465,10000.0556640625,23.93,0.7475452582752136,7.341158390045166,6.8937153816223145
